@RELATION birds
@attribute audio-ssd1 numeric
@attribute audio-ssd2 numeric
@attribute audio-ssd3 numeric
@attribute audio-ssd4 numeric
@attribute audio-ssd5 numeric
@attribute audio-ssd6 numeric
@attribute audio-ssd7 numeric
@attribute audio-ssd8 numeric
@attribute audio-ssd9 numeric
@attribute audio-ssd10 numeric
@attribute audio-ssd11 numeric
@attribute audio-ssd12 numeric
@attribute audio-ssd13 numeric
@attribute audio-ssd14 numeric
@attribute audio-ssd15 numeric
@attribute audio-ssd16 numeric
@attribute audio-ssd17 numeric
@attribute audio-ssd18 numeric
@attribute audio-ssd19 numeric
@attribute audio-ssd20 numeric
@attribute audio-ssd21 numeric
@attribute audio-ssd22 numeric
@attribute audio-ssd25 numeric
@attribute audio-ssd26 numeric
@attribute audio-ssd27 numeric
@attribute audio-ssd28 numeric
@attribute audio-ssd29 numeric
@attribute audio-ssd30 numeric
@attribute audio-ssd31 numeric
@attribute audio-ssd32 numeric
@attribute audio-ssd33 numeric
@attribute audio-ssd34 numeric
@attribute audio-ssd35 numeric
@attribute audio-ssd36 numeric
@attribute audio-ssd37 numeric
@attribute audio-ssd38 numeric
@attribute audio-ssd39 numeric
@attribute audio-ssd40 numeric
@attribute audio-ssd41 numeric
@attribute audio-ssd42 numeric
@attribute audio-ssd43 numeric
@attribute audio-ssd44 numeric
@attribute audio-ssd45 numeric
@attribute audio-ssd46 numeric
@attribute audio-ssd49 numeric
@attribute audio-ssd50 numeric
@attribute audio-ssd51 numeric
@attribute audio-ssd52 numeric
@attribute audio-ssd53 numeric
@attribute audio-ssd54 numeric
@attribute audio-ssd55 numeric
@attribute audio-ssd56 numeric
@attribute audio-ssd57 numeric
@attribute audio-ssd58 numeric
@attribute audio-ssd59 numeric
@attribute audio-ssd60 numeric
@attribute audio-ssd61 numeric
@attribute audio-ssd62 numeric
@attribute audio-ssd63 numeric
@attribute audio-ssd64 numeric
@attribute audio-ssd65 numeric
@attribute audio-ssd66 numeric
@attribute audio-ssd67 numeric
@attribute audio-ssd68 numeric
@attribute audio-ssd69 numeric
@attribute audio-ssd70 numeric
@attribute audio-ssd73 numeric
@attribute audio-ssd74 numeric
@attribute audio-ssd75 numeric
@attribute audio-ssd76 numeric
@attribute audio-ssd77 numeric
@attribute audio-ssd78 numeric
@attribute audio-ssd79 numeric
@attribute audio-ssd80 numeric
@attribute audio-ssd81 numeric
@attribute audio-ssd82 numeric
@attribute audio-ssd83 numeric
@attribute audio-ssd84 numeric
@attribute audio-ssd85 numeric
@attribute audio-ssd86 numeric
@attribute audio-ssd87 numeric
@attribute audio-ssd88 numeric
@attribute audio-ssd89 numeric
@attribute audio-ssd90 numeric
@attribute audio-ssd91 numeric
@attribute audio-ssd92 numeric
@attribute audio-ssd93 numeric
@attribute audio-ssd94 numeric
@attribute audio-ssd97 numeric
@attribute audio-ssd98 numeric
@attribute audio-ssd99 numeric
@attribute audio-ssd100 numeric
@attribute audio-ssd101 numeric
@attribute audio-ssd102 numeric
@attribute audio-ssd103 numeric
@attribute audio-ssd104 numeric
@attribute audio-ssd105 numeric
@attribute audio-ssd106 numeric
@attribute audio-ssd107 numeric
@attribute audio-ssd108 numeric
@attribute audio-ssd109 numeric
@attribute audio-ssd110 numeric
@attribute audio-ssd111 numeric
@attribute audio-ssd112 numeric
@attribute audio-ssd113 numeric
@attribute audio-ssd114 numeric
@attribute audio-ssd115 numeric
@attribute audio-ssd116 numeric
@attribute audio-ssd117 numeric
@attribute audio-ssd118 numeric
@attribute audio-ssd121 numeric
@attribute audio-ssd122 numeric
@attribute audio-ssd123 numeric
@attribute audio-ssd124 numeric
@attribute audio-ssd125 numeric
@attribute audio-ssd126 numeric
@attribute audio-ssd127 numeric
@attribute audio-ssd128 numeric
@attribute audio-ssd129 numeric
@attribute audio-ssd130 numeric
@attribute audio-ssd131 numeric
@attribute audio-ssd132 numeric
@attribute audio-ssd133 numeric
@attribute audio-ssd134 numeric
@attribute audio-ssd135 numeric
@attribute audio-ssd136 numeric
@attribute audio-ssd137 numeric
@attribute audio-ssd138 numeric
@attribute audio-ssd139 numeric
@attribute audio-ssd140 numeric
@attribute audio-ssd141 numeric
@attribute audio-ssd145 numeric
@attribute audio-ssd146 numeric
@attribute audio-ssd147 numeric
@attribute audio-ssd148 numeric
@attribute audio-ssd149 numeric
@attribute audio-ssd150 numeric
@attribute audio-ssd151 numeric
@attribute audio-ssd152 numeric
@attribute audio-ssd153 numeric
@attribute audio-ssd154 numeric
@attribute audio-ssd155 numeric
@attribute audio-ssd156 numeric
@attribute audio-ssd157 numeric
@attribute audio-ssd158 numeric
@attribute audio-ssd159 numeric
@attribute audio-ssd160 numeric
@attribute audio-ssd161 numeric
@attribute audio-ssd162 numeric
@attribute audio-ssd163 numeric
@attribute audio-ssd164 numeric
@attribute audio-ssd165 numeric
@attribute audio-ssd166 numeric
@attribute cluster1 numeric
@attribute cluster2 numeric
@attribute cluster3 numeric
@attribute cluster4 numeric
@attribute cluster5 numeric
@attribute cluster6 numeric
@attribute cluster7 numeric
@attribute cluster8 numeric
@attribute cluster9 numeric
@attribute cluster10 numeric
@attribute cluster11 numeric
@attribute cluster12 numeric
@attribute cluster13 numeric
@attribute cluster14 numeric
@attribute cluster15 numeric
@attribute cluster16 numeric
@attribute cluster17 numeric
@attribute cluster18 numeric
@attribute cluster19 numeric
@attribute cluster20 numeric
@attribute cluster21 numeric
@attribute cluster22 numeric
@attribute cluster23 numeric
@attribute cluster24 numeric
@attribute cluster25 numeric
@attribute cluster26 numeric
@attribute cluster27 numeric
@attribute cluster28 numeric
@attribute cluster29 numeric
@attribute cluster30 numeric
@attribute cluster31 numeric
@attribute cluster32 numeric
@attribute cluster33 numeric
@attribute cluster34 numeric
@attribute cluster35 numeric
@attribute cluster36 numeric
@attribute cluster37 numeric
@attribute cluster38 numeric
@attribute cluster39 numeric
@attribute cluster40 numeric
@attribute cluster41 numeric
@attribute cluster42 numeric
@attribute cluster43 numeric
@attribute cluster44 numeric
@attribute cluster45 numeric
@attribute cluster46 numeric
@attribute cluster47 numeric
@attribute cluster48 numeric
@attribute cluster49 numeric
@attribute cluster50 numeric
@attribute cluster51 numeric
@attribute cluster52 numeric
@attribute cluster53 numeric
@attribute cluster54 numeric
@attribute cluster55 numeric
@attribute cluster56 numeric
@attribute cluster57 numeric
@attribute cluster59 numeric
@attribute cluster60 numeric
@attribute cluster61 numeric
@attribute cluster62 numeric
@attribute cluster63 numeric
@attribute cluster64 numeric
@attribute cluster65 numeric
@attribute cluster66 numeric
@attribute cluster67 numeric
@attribute cluster68 numeric
@attribute cluster69 numeric
@attribute cluster70 numeric
@attribute cluster71 numeric
@attribute cluster72 numeric
@attribute cluster73 numeric
@attribute cluster74 numeric
@attribute cluster75 numeric
@attribute cluster76 numeric
@attribute cluster78 numeric
@attribute cluster79 numeric
@attribute cluster80 numeric
@attribute cluster81 numeric
@attribute cluster82 numeric
@attribute cluster83 numeric
@attribute cluster84 numeric
@attribute cluster85 numeric
@attribute cluster86 numeric
@attribute cluster87 numeric
@attribute cluster88 numeric
@attribute cluster89 numeric
@attribute cluster90 numeric
@attribute cluster91 numeric
@attribute cluster92 numeric
@attribute cluster93 numeric
@attribute cluster94 numeric
@attribute cluster95 numeric
@attribute cluster96 numeric
@attribute cluster97 numeric
@attribute cluster98 numeric
@attribute cluster99 numeric
@attribute cluster100 numeric
@attribute segments numeric
@attribute mean_rect_width numeric
@attribute std_rect_width numeric
@attribute mean_rect_height numeric
@attribute std_rect_height numeric
@attribute mean_rect_volume numeric
@attribute std_rect_volume numeric
@attribute hasSegments {0,1}
@attribute location {2,10,1,7,5,4,17,15,16,8,13,11}
@attribute Brown-Creeper {0,1}
@attribute Pacific-Wren {0,1}
@attribute Pacific-slope-Flycatcher {0,1}
@attribute Red-breasted-Nuthatch {0,1}
@attribute Dark-eyed-Junco {0,1}
@attribute Olive-sided-Flycatcher {0,1}
@attribute Hermit-Thrush {0,1}
@attribute Chestnut-backed-Chickadee {0,1}
@attribute Varied-Thrush {0,1}
@attribute Hermit-Warbler {0,1}
@attribute Swainsons-Thrush {0,1}
@attribute Hammonds-Flycatcher {0,1}
@attribute Western-Tanager {0,1}
@attribute Black-headed-Grosbeak {0,1}
@attribute Golden-Crowned-Kinglet {0,1}
@attribute Warbling-Vireo {0,1}
@attribute MacGillivrays-Warbler {0,1}
@attribute Stellars-Jay {0,1}
@attribute Common-Nighthawk {0,1}
@data
?,0.020578,0.034813,0.04212,0.068015,?,0.064723,?,0.058793,?,?,0.078872,0.087486,0.131396,0.196311,0.242798,?,0.226293,0.158487,0.11264,0.099703,0.009814,0.000213,0.001124,0.00153,0.001592,?,0.002189,?,0.003573,?,0.002272,0.001952,0.002452,0.002637,0.005176,0.00848,?,0.011342,0.009272,?,0.003088,0.003444,0.000456,2.620518,?,3.087203,1.860261,1.359908,?,8.124301,?,6.37899,5.037652,?,3.269381,3.833622,3.376976,2.754216,3.762987,2.034578,?,5.036642,4.5814,3.637746,4.707659,10.895425,52.604935,?,?,?,?,100.911389,?,70.797873,?,?,18.551655,26.11916,19.541562,18.513212,26.75481,10.992225,15.828139,35.857114,?,?,30.600406,0.001273,0.009862,0.023693,?,?,0.058022,0.050707,0.053334,?,0.050784,0.060838,0.067543,0.079087,?,0.175471,0.226606,0.275397,?,0.136059,0.099328,0.084628,0.00251,0.001066,0.001066,0.001066,?,0.001066,0.002521,0.001066,0.001066,0.002602,0.001066,?,0.011402,0.011411,0.03953,0.040355,0.10828,0.129189,?,0.057456,0.052427,?,0.098695,0.400215,0.384107,0.297009,0.267986,0.332465,1.031201,0.911769,0.779094,0.600669,0.465053,?,0.52897,0.703238,0.929126,1.057786,1.02958,0.883591,0.940854,0.62021,?,?,0,0,1,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,?,0,0,0,0,?,0,?,0,0,0,?,0,0,0,0,?,?,0,0,0,0,0,0,0,?,0,?,?,?,0,0,?,0,0,0,0,0,0,0,0,0,?,?,?,0,0,0,0,0,0,0,0,0,?,0,?,0,0,0,0,0,0,0,0,?,0,0,0,?,1,?,0,15,0,255,?,1,13,?,0,0,1,?,0,?,0,1,0,0,?,0,?,0,0,0,0,0
0.019521,0.01295,0.020496,?,?,0.036381,0.031263,0.034108,?,0.032788,0.035757,0.036379,0.043649,0.066476,0.091308,0.127604,0.142701,0.117729,0.081396,0.060011,0.039217,0.001073,0.001923,0.000238,?,0.00052,0.000753,?,0.000512,0.000434,0.000322,0.000302,0.000294,0.000232,0.000259,0.000397,0.000534,?,0.000689,0.000459,0.000216,0.000144,0.000067,0,4.632753,1.877202,1.615022,1.270441,0.768512,0.871288,1.137406,0.621828,0.937072,0.613231,?,?,?,0.423923,?,0.306315,0.041849,0.204274,?,0.316806,0.24587,13.920862,31.037905,7.113008,5.842292,?,3.16527,3.709519,4.827165,3.078716,3.78754,3.232418,3.318549,3.099624,2.668773,3.247851,3.05644,2.913062,?,3.048791,2.885467,3.194644,3.268955,212.546794,0.002433,0.006899,?,0.020769,0.036242,0.033569,0.027504,?,0.025768,0.030441,0.034117,0.034573,0.043195,0.064504,0.090775,0.127689,?,0.117136,0.079623,0.059512,0.038505,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,?,0.001066,0.001066,0.002604,0.002123,0.008463,0.022154,0.036482,0.056937,0.072182,?,0.04227,0.027964,0.016523,0.431249,0.092312,0.117087,?,0.133464,?,?,0.103439,0.102902,?,0.098131,0.086248,0.096089,?,0.170298,0.221786,0.224704,0.19855,0.13067,0.103352,0.068654,?,0,0,0,0,0,0,?,?,0,0,0,0,0,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,?,?,0,0,0,0,0,0,?,0,0,0,0,0,?,0,0,0,0,0,0,0,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,?,0,?,13,0,0,0,0,?,0,0,0,?,0,0,0,0,?,0,0,0,0,0
0.77463,0.512649,0.28291,0.171957,0.158146,0.088633,0.049238,0.039281,0.030607,?,?,0.036481,0.044989,?,0.112732,0.13902,0.147216,0.117648,?,0.060882,0.040621,0.001132,?,0.029141,0.01639,0.006491,?,0.002897,0.000932,0.000495,0.000306,0.000299,0.000255,?,0.000281,0.000448,0.002549,0.001161,0.000772,0.000463,0.000216,0.00013,0.000079,0.000001,-0.640381,0.017073,0.538405,0.460689,?,1.077216,1.16491,0.566931,?,0.712804,?,0.778303,0.443348,0.313785,1.933159,?,?,0.201371,0.197523,?,0.590139,19.304699,?,2.611956,3.388894,3.070176,3.897578,4.368816,5.227255,2.731245,3.658205,?,2.773234,4.143452,3.216761,2.934189,7.36194,3.928604,?,?,3.071685,2.880486,4.406274,398.866231,0.814441,?,0.270488,0.16708,?,0.077035,0.04428,0.035203,?,?,0.033488,0.034889,0.043759,0.067006,?,?,0.145804,0.11675,0.079921,0.060327,0.040465,0.001066,0.039088,?,0.010411,0.003738,0.013492,0.001066,?,0.001066,0.001098,0.001066,0.001066,0.003699,0.00793,0.013123,0.039583,?,0.065286,?,0.02901,?,0.017907,1.250545,?,0.760048,0.426632,0.451405,?,0.195459,0.115732,?,?,0.080712,0.109316,0.11279,0.138524,?,?,?,?,0.12497,0.09638,?,?,0,?,0,0,0,0,0,0,0,0,?,0,0,0,0,?,0,0,0,0,0,0,0,?,0,0,0,?,0,0,0,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,?,0,?,0,0,0,?,0,?,?,0,?,?,0,0,0,?,0,0,?,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,?,0,0,0,0,0,0,?,0,?,0,?,0,1,24,?,28,0,672,0,1,?,?,0,0,1,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0
0.062584,0.039168,0.065033,0.089658,0.110412,0.112032,0.102618,0.105696,0.093678,0.097143,0.112723,0.125968,?,0.180778,?,?,0.464575,0.284412,0.187956,0.174355,0.125673,?,0.003666,?,0.002137,0.00305,0.002819,0.002483,0.002349,0.001698,0.001542,?,?,?,0.001462,0.001926,0.001893,0.002361,?,0.01055,?,0.006721,?,?,1.619886,1.204318,?,0.672504,?,?,0.481416,0.293832,0.415166,0.238579,0.278489,0.21854,?,0.542527,0.089098,0.19364,1.966229,1.93682,3.092809,3.232239,2.538361,4.050119,6.376945,4.552141,3.012136,2.983397,2.731438,2.376767,?,2.716736,?,2.848599,2.951995,2.834653,3.312617,3.790439,3.366484,2.97793,6.181637,6.784177,?,18.080575,10.815467,24.149376,0.049644,?,0.057359,0.083788,0.104002,0.109342,0.100117,0.1021,0.090625,0.095142,0.112013,0.124286,0.13551,0.179338,?,0.262547,?,0.252501,0.164574,0.151227,0.10574,0.001066,0.001066,?,0.001066,?,0.001066,0.005216,0.00405,0.015201,0.004707,0.005907,0.027831,0.026172,0.058982,?,0.066701,0.139272,0.185975,?,0.098516,0.068555,0.049138,0.339169,?,0.201519,0.273396,0.273739,?,0.281739,0.241326,0.236589,?,0.238015,0.254058,0.283858,?,0.368891,0.420585,1.742408,0.732948,?,0.787509,0.471084,0.027659,0,0.083333,0,?,?,0.083333,0,?,?,0,0,0,?,0,0.083333,?,0,0,?,0.083333,0,0,0,0,?,0,?,0,0,0,0,0,0.083333,0,?,0,0,?,0,0,0,?,0,?,?,0,0.166667,0,0,?,0,0,0.083333,0,0,?,0,0,0,?,0,0,0,0,0,0,0,0,0,0,?,0,?,0,?,0,?,?,0,0,0,0,0,0,?,0,0,?,?,0,0,0,0,0.25,?,?,0,?,?,45.5,182.666363,36.416667,77.413931,2159.833333,?,1,13,0,?,1,0,0,0,0,0,1,0,0,0,?,0,?,0,0,?,0
0.024844,0.030051,0.052776,0.07517,?,0.102313,0.089654,0.097376,0.085199,?,0.104741,0.123384,0.128158,0.173688,0.193375,0.245999,0.266761,?,0.144087,?,0.084805,0.003396,?,0.000774,?,0.002356,0.002274,0.002309,0.001656,0.001513,0.001149,0.001149,0.001169,?,0.001235,0.001793,0.001899,?,0.001752,0.001317,0.000655,0.000511,0.000385,0.000044,1.622507,1.206212,0.841368,0.684465,0.401042,0.477109,0.406644,0.503486,0.360069,0.332359,?,0.639202,0.224458,0.511671,0.111373,0.134644,-0.090797,0.192833,?,1.108928,2.04667,6.313878,5.500863,4.163768,3.538733,2.936502,2.807369,2.875279,2.876478,3.174213,2.858294,2.805618,3.241049,3.832134,3.108447,3.401793,2.754914,2.686387,?,2.890074,5.191534,6.139577,14.613068,55.056175,0.014936,0.021002,?,0.06762,?,0.098346,0.086517,0.092748,0.081988,0.088002,?,0.121218,0.127528,?,0.191466,?,0.268578,0.229078,0.142028,0.119455,?,0.001066,0.001066,0.001066,0.001066,0.001066,0.003094,0.007845,0.00327,0.016274,0.014227,0.007667,0.019846,0.046615,0.029488,0.081995,0.058701,0.111835,?,0.126314,?,0.068952,0.042235,0.140695,0.140567,0.224121,?,0.281496,0.280423,0.224573,0.237571,0.185231,0.192049,0.222469,0.274157,0.244616,0.34631,0.320272,0.378593,0.41599,?,?,0.236397,0.25108,?,?,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,?,0,?,?,0,0,0,0,0,0,?,0,0,0,0,?,0,?,?,0,0,0,?,0,0,0,0,0,?,?,0,0,0,0,0,0,0,0,0,0,0,0,?,?,0,?,0,0,0,0,0,0,?,0,0,0,?,0,?,0,0,0,?,0,?,0,0,?,0,0,0,0,0,0,?,0,?,0,0,0,0,0,?,0,0,0,0,?,13,0,0,?,0,0,0,0,0,0,1,0,0,0,0,?,0,0,0,0
0.062252,0.030727,0.067364,0.081848,0.115707,0.107303,0.099608,0.098917,0.095379,0.104104,?,0.133976,?,0.187786,0.203102,?,0.248425,0.197727,0.115425,?,0.054533,0.001179,0.003254,0.000668,0.002463,0.002762,?,0.002382,?,0.001673,0.001599,0.00126,?,?,0.001652,0.002054,0.002173,0.002025,0.001509,0.001123,0.000337,0.000204,?,0,1.384515,?,?,0.718461,0.316408,0.656438,0.466648,0.423272,?,0.349783,0.436833,?,?,0.442796,?,0.337293,0.289046,0.130934,-0.054912,0.301949,?,6.683367,4.783894,4.501464,4.172012,3.328082,2.857175,3.830263,3.002977,3.085346,2.760311,2.991104,3.469588,3.660326,3.491829,2.973014,?,3.400069,?,3.035415,2.756558,?,3.485755,54.32262,0.045315,0.024671,0.056862,0.074196,0.113388,0.102813,?,0.096818,?,0.102067,0.114878,0.132193,0.147329,0.184731,?,0.242185,?,0.198473,0.115458,0.085537,0.054028,0.001066,0.001066,?,0.001066,0.001066,0.005529,0.006681,0.002781,0.01061,0.013326,0.022956,0.034052,?,0.047271,?,?,0.132292,0.119247,?,0.068848,0.051324,?,0.291919,?,0.322769,0.290128,0.29746,0.316795,0.259924,0.224836,0.220808,0.229439,?,?,0.313759,0.336713,0.438523,0.448463,0.379987,0.319715,0.174308,0.131832,?,0.006957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,?,0,?,0,0,0,?,0,0,0,0,0,0,0,?,?,0,?,0,0,0,0,?,0,?,0,0,0,0,0,0,0,?,0,?,0,0,0,?,0,0,0,?,0,0,0,?,?,0,0,?,0,0,0,0,?,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,?,0,0,0,0,?,0,0,0,?,0,0,0,0,?,0
0.005854,0.012904,0.021216,0.028124,0.045881,0.048831,0.048341,?,0.047625,0.054277,0.064475,0.07691,0.089334,0.125229,?,0.213187,0.22137,0.179807,0.120425,?,0.064907,0.014866,0.000133,?,?,0.000764,?,0.001109,0.000867,?,0.000703,0.000642,0.000732,0.000858,0.001476,?,0.002142,0.003195,0.002431,?,?,0.000614,0.006439,0.001455,3.662924,2.958505,2.367072,1.968867,0.786922,?,0.659129,2.537332,1.321213,?,0.675958,0.514052,2.343668,1.53879,?,1.718175,1.267756,1.97087,2.542245,7.817145,12.44755,3.330192,19.590619,17.701497,?,10.040347,3.233183,8.844225,3.27504,23.44392,7.296823,6.565509,?,3.270027,13.826825,8.665418,7.049006,8.687794,?,8.703278,11.826865,105.532881,182.38957,14.242008,0.001066,0.005995,0.013371,0.022059,0.041096,0.041687,?,0.047304,0.044861,0.051839,?,0.07423,?,0.121789,?,?,?,0.170585,0.112191,?,0.054105,0.001066,0.001066,0.001066,?,0.001066,0.001066,0.001066,0.001066,0.002215,0.001066,0.003831,0.006804,0.011774,0.022733,0.036581,0.060464,0.097778,0.122307,0.093805,0.063024,0.03795,0.025287,0.100112,?,0.192357,0.224875,?,0.285839,?,0.376242,0.220551,0.210478,0.163743,?,0.352405,0.371101,0.428141,0.545671,0.469112,0.426026,0.370657,0.447991,1.386332,0.230768,0,0,?,0,0,0,0,0,0,0,?,0,0,0,0.166667,?,0,0,?,0,?,0,0,0,?,0,0,?,0,0,0,0,0,?,0,0,0,?,0,?,0.5,0,?,?,0,0,0.166667,?,0,?,0,?,0,0,0,?,?,0,0,0,?,0,?,0,0,?,0,0,0,?,0,0.166667,0,0,0,?,0,0,0,0,0,0,0,0,0,?,0,0,0,?,0,0,?,0,?,0,0,0,6,46.666667,63.240283,20.666667,26.783079,833,1126.990683,1,15,0,0,?,0,?,0,0,?,0,0,?,0,0,0,?,0,0,0,0
0.004269,0.008993,0.014711,0.019305,0.032977,?,0.037809,0.041855,0.037323,0.040472,?,0.048826,?,0.081091,0.111645,0.306264,0.228281,0.164709,0.100938,0.081152,?,0.001124,?,0.000136,0.000303,0.000377,0.000526,0.00055,0.000589,0.000547,0.00044,0.000401,?,0.000385,0.000383,0.000534,0.000812,0.10275,0.041707,0.006026,0.00104,?,0.000582,0,3.919372,2.192038,?,1.717258,0.84546,?,?,0.710297,0.749946,0.53528,?,0.411403,0.36066,0.301128,0.345647,1.926084,?,?,3.171284,6.405691,6.556365,9.699159,21.760842,9.678307,11.346184,?,?,4.467993,4.01575,?,3.364429,3.257513,?,3.336326,3.511075,2.989552,3.318589,?,17.259462,12.390985,17.949126,52.965681,56.33066,114.012915,0.001066,?,?,?,0.028041,?,?,0.038818,?,?,0.043705,?,0.055405,0.079004,0.111177,0.163678,0.176632,0.146588,0.096251,?,0.045988,0.001066,0.001066,0.001066,?,0.001066,0.001066,0.001066,?,0.001284,0.001066,0.002512,0.006409,0.003517,0.006853,0.019939,0.045776,0.070905,0.085406,?,?,0.035094,0.020556,0.064638,0.092245,?,0.116901,0.132813,0.148516,?,0.125256,?,0.122972,0.117939,0.125647,?,0.152842,0.223526,1.544865,1.332404,0.606364,?,?,?,0.00622,?,?,0,?,0,0,0,0,0,0,?,0,0,0,0,0,?,0,?,0.333333,0.166667,0,0,?,0.166667,0,?,0,0,0,?,0,0,?,?,0,0,0,0,0,0,0,?,0,0.166667,0,0,0,0,0,0,0,?,0,0,0,?,0.166667,0,0,0,0,0,0,0,?,?,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,6,?,?,30.666667,?,1403.333333,4277.202513,1,15,0,0,0,0,?,0,0,?,1,1,0,1,?,?,0,0,0,0,?
0.008051,0.010783,?,0.022564,?,0.039566,0.038441,0.044809,0.037958,0.041482,?,0.051468,0.055207,0.084762,?,?,?,?,0.137771,0.139766,0.078001,0.005,0.000145,0.000169,0.000394,0.000511,0.000879,0.000601,0.00058,0.000553,?,0.000364,0.000356,0.00039,?,0.000528,?,0.001044,0.002675,0.014319,?,0.021343,?,?,2.797543,1.781788,1.835123,1.880409,?,0.587174,0.686069,0.554025,0.554259,0.275583,?,0.43143,0.216511,0.402936,?,0.198316,3.251102,2.964553,2.587697,3.629623,3.494458,6.201083,12.871647,5.943962,6.849208,8.231776,3.13979,2.96977,3.32365,3.158916,3.067401,2.735567,2.825203,3.046343,3.026348,?,3.175823,2.872835,23.079529,14.152777,?,17.929124,18.399535,45.621575,?,0.005482,0.010367,0.016046,?,?,0.036047,?,0.036238,0.040796,?,?,?,0.084112,0.113173,0.153506,?,?,0.106153,0.091719,0.054556,?,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,?,0.006473,0.004518,0.00275,0.030388,0.032702,0.064572,0.085302,?,0.051602,0.041605,0.021886,?,0.063457,0.116109,0.163352,0.151081,0.133048,0.118678,?,?,0.102217,0.108851,0.118992,0.132997,0.170912,?,0.247374,0.61977,0.954044,0.611611,?,0.652132,?,0.333333,0,?,?,0,?,?,0,?,?,0,0.111111,?,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,?,0,0,0,0,0,0,?,0,0,0,0,0,0,0,?,?,0,0,0,0,0,?,0,0,?,0,0,?,?,0,0,0,0,0,0,0.111111,0.222222,0,0,?,0,0.111111,?,0,?,?,0,0,0,0,?,0,0,0,0,0,0,?,0,0,0,0,0,9,70.555556,?,67.555556,139.377983,?,36882.097322,1,15,0,1,0,0,0,?,0,0,0,?,?,0,0,0,0,0,0,?,0
0.060964,0.187454,0.398713,0.190314,0.228658,0.262036,0.287467,0.292349,0.241034,0.246446,0.226353,?,0.292361,0.376815,0.369459,0.638091,0.396448,0.364073,?,0.170959,0.106767,?,0.002708,0.015936,0.043717,0.008439,0.007587,0.014422,0.02129,0.012761,0.008076,0.007194,?,0.005043,0.005234,?,0.005744,0.262569,0.00639,0.005581,0.009659,?,0.0012,?,1.644491,?,0.892286,0.412829,0.539006,1.383135,1.839315,1.33962,1.28092,1.067131,0.707164,0.552721,0.300003,?,0.441563,2.227503,?,1.501969,2.249184,?,?,6.081895,8.307682,5.452386,3.882592,3.026493,3.483895,6.622583,8.389883,7.758195,7.902073,6.040405,4.200336,?,3.283875,6.506533,3.661973,6.925444,8.409979,6.232731,7.939401,29.238937,11.392238,64.123812,0.047362,?,0.36615,0.18369,0.221003,0.239167,0.256703,0.280993,0.228966,0.235156,?,0.279561,0.290689,0.371764,?,?,0.387755,0.349971,0.20796,0.157715,0.098955,0.001068,0.001066,0.001066,0.035558,0.004247,0.026259,0.034241,?,0.071742,0.03999,0.055159,0.074782,0.119664,?,0.184514,0.164559,0.23822,?,0.199106,0.106924,0.089637,0.059591,0.424798,0.826159,1.157947,0.562736,0.566353,0.960783,?,1.025209,0.845567,0.717047,0.564953,0.581123,?,0.889616,0.695963,2.496889,0.830081,0.685102,?,0.710448,0.32177,?,0,0,0,0,0,0,0,?,?,?,0,0,0,0,?,?,0,0,0,0,?,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,?,0,0,0,?,0,0,0,0,?,?,0,0,0,0.4,0,?,0,0,?,0.2,0,?,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,?,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,?,5,69.8,162.858221,28.4,25.635912,1818.2,3440.736084,1,15,0,0,?,0,0,0,0,?,1,0,0,?,0,0,1,0,0,0,0
